Scenario - EJ_RSBC_5go1st_cond(50)tra(75%)												
Logfile written - 04/15/2021 18:46:22												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
210415_RL#219_15g	80	Picture	555	998285	0	2	10129	5	0	next	false_alarm	451
210415_RL#219_15g	80	Port Input	1	999365	1080	3						
210415_RL#219_15g	80	Response	1	999365	1080	3						
210415_RL#219_15g	80	Port Input	1	1001071	2786	3						
210415_RL#219_15g	80	Response	1	1001071	2786	3						
210415_RL#219_15g	80	Port Input	1	1001074	2789	3						
210415_RL#219_15g	80	Response	1	1001074	2789	3						
210415_RL#219_15g	80	Port Input	1	1002780	4495	4						
210415_RL#219_15g	80	Response	1	1002780	4495	4						
210415_RL#219_15g	80	Port Input	1	1004248	5963	3						
210415_RL#219_15g	80	Response	1	1004248	5963	3						
210415_RL#219_15g	80	Port Input	1	1005844	7559	4						
210415_RL#219_15g	80	Response	1	1005844	7559	4						
210415_RL#219_15g	80	Port Input	1	1005848	7563	3						
210415_RL#219_15g	80	Response	1	1005848	7563	3						
210415_RL#219_15g	80	Port Input	1	1007489	9204	3						
210415_RL#219_15g	80	Response	1	1007489	9204	3						
210415_RL#219_15g	80	Port Input	1	1007493	9208	4						
210415_RL#219_15g	80	Response	1	1007493	9208	4						
210415_RL#219_15g	81	Picture	10	1008414	0	3	667	4	0	next	hit	470
210415_RL#219_15g	81	Port Input	1	1008930	516	3						
210415_RL#219_15g	81	Response	1	1008930	516	3						
210415_RL#219_15g	82	Picture	351	1009081	0	2	267	4	0	next	other	0
210415_RL#219_15g	83	Picture	1	1009347	0	3	20125	4	0	next	false_alarm	474
210415_RL#219_15g	83	Port Input	1	1010198	851	3						
210415_RL#219_15g	83	Response	1	1010198	851	3						
210415_RL#219_15g	83	Port Input	1	1011329	1981	3						
210415_RL#219_15g	83	Response	1	1011329	1981	3						
210415_RL#219_15g	83	Port Input	1	1012470	3123	3						
210415_RL#219_15g	83	Response	1	1012470	3123	3						
210415_RL#219_15g	83	Port Input	1	1012474	3127	3						
210415_RL#219_15g	83	Response	1	1012474	3127	3						
210415_RL#219_15g	83	Port Input	1	1013717	4370	4						
210415_RL#219_15g	83	Response	1	1013717	4370	4						
210415_RL#219_15g	83	Port Input	1	1014957	5610	3						
210415_RL#219_15g	83	Response	1	1014957	5610	3						
210415_RL#219_15g	83	Port Input	1	1016294	6947	3						
210415_RL#219_15g	83	Response	1	1016294	6947	3						
210415_RL#219_15g	83	Port Input	1	1017610	8263	3						
210415_RL#219_15g	83	Response	1	1017610	8263	3						
210415_RL#219_15g	83	Port Input	1	1018889	9541	3						
210415_RL#219_15g	83	Response	1	1018889	9541	3						
210415_RL#219_15g	83	Port Input	1	1020189	10841	3						
210415_RL#219_15g	83	Response	1	1020189	10841	3						
210415_RL#219_15g	83	Port Input	1	1020192	10844	3						
210415_RL#219_15g	83	Response	1	1020192	10844	3						
210415_RL#219_15g	83	Port Input	1	1021651	12303	3						
210415_RL#219_15g	83	Response	1	1021651	12303	3						
210415_RL#219_15g	83	Port Input	1	1022971	13624	4						
210415_RL#219_15g	83	Response	1	1022971	13624	4						
210415_RL#219_15g	83	Port Input	1	1024274	14927	5						
210415_RL#219_15g	83	Response	1	1024274	14927	5						
210415_RL#219_15g	83	Port Input	1	1025650	16303	3						
210415_RL#219_15g	83	Response	1	1025650	16303	3						
210415_RL#219_15g	83	Port Input	1	1027156	17809	3						
210415_RL#219_15g	83	Response	1	1027156	17809	3						
210415_RL#219_15g	83	Port Input	1	1028613	19266	4						
210415_RL#219_15g	83	Response	1	1028613	19266	4						
210415_RL#219_15g	84	Picture	3511	1029473	0	2	400	3	0	next	other	0
210415_RL#219_15g	85	Picture	666	1029873	0	2	20126	4	0	next	other	0
210415_RL#219_15g	86	Picture	777	1049999	0	3	20125	5	0	next	other	0
210415_RL#219_15g	86	Manual	2	1070013	20014	NA						
210415_RL#219_15g	87	Sound	211	1070129	5	2			0		other	0
210415_RL#219_15g	87	Port Input	1	1073362	3238	4						
210415_RL#219_15g	87	Response	1	1073362	3238	4						
210415_RL#219_15g	87	Port Input	1	1074809	4685	4						
210415_RL#219_15g	87	Response	1	1074809	4685	4						
210415_RL#219_15g	88	Picture	555	1075188	0	2	10130	4	0	next	false_alarm	518
210415_RL#219_15g	88	Port Input	1	1076296	1108	3						
210415_RL#219_15g	88	Response	1	1076296	1108	3						
210415_RL#219_15g	88	Port Input	1	1076299	1111	3						
210415_RL#219_15g	88	Response	1	1076299	1111	3						
210415_RL#219_15g	88	Port Input	1	1078040	2852	3						
210415_RL#219_15g	88	Response	1	1078040	2852	3						
210415_RL#219_15g	88	Port Input	1	1078046	2858	3						
210415_RL#219_15g	88	Response	1	1078046	2858	3						
210415_RL#219_15g	88	Port Input	1	1079609	4421	3						
210415_RL#219_15g	88	Response	1	1079609	4421	3						
210415_RL#219_15g	88	Port Input	1	1081412	6224	5						
210415_RL#219_15g	88	Response	1	1081412	6224	5						
210415_RL#219_15g	88	Port Input	1	1081417	6228	4						
210415_RL#219_15g	88	Response	1	1081417	6228	4						
210415_RL#219_15g	88	Port Input	1	1083131	7943	4						
210415_RL#219_15g	88	Response	1	1083131	7943	4						
210415_RL#219_15g	88	Port Input	1	1084849	9661	4						
210415_RL#219_15g	88	Response	1	1084849	9661	4						
210415_RL#219_15g	88	Port Input	1	1084854	9666	3						
210415_RL#219_15g	88	Response	1	1084854	9666	3						
210415_RL#219_15g	89	Picture	10	1085318	0	2	1200	4	0	next	hit	539
210415_RL#219_15g	89	Port Input	1	1086453	1135	3						
210415_RL#219_15g	89	Response	1	1086453	1135	3						
210415_RL#219_15g	90	Picture	351	1086518	0	2	266	5	0	next	other	0
210415_RL#219_15g	91	Picture	1	1086784	0	3	20125	5	0	next	false_alarm	543
210415_RL#219_15g	91	Port Input	1	1087923	1139	4						
210415_RL#219_15g	91	Response	1	1087923	1139	4						
210415_RL#219_15g	91	Port Input	1	1088990	2206	3						
210415_RL#219_15g	91	Response	1	1088990	2206	3						
210415_RL#219_15g	91	Port Input	1	1090155	3371	4						
210415_RL#219_15g	91	Response	1	1090155	3371	4						
210415_RL#219_15g	91	Port Input	1	1091427	4643	3						
210415_RL#219_15g	91	Response	1	1091427	4643	3						
210415_RL#219_15g	91	Port Input	1	1091430	4646	4						
210415_RL#219_15g	91	Response	1	1091430	4646	4						
210415_RL#219_15g	91	Port Input	1	1092750	5966	3						
210415_RL#219_15g	91	Response	1	1092750	5966	3						
210415_RL#219_15g	91	Port Input	1	1092754	5970	4						
210415_RL#219_15g	91	Response	1	1092754	5970	4						
210415_RL#219_15g	91	Port Input	1	1094069	7285	3						
210415_RL#219_15g	91	Response	1	1094069	7285	3						
210415_RL#219_15g	91	Port Input	1	1095351	8567	3						
210415_RL#219_15g	91	Response	1	1095351	8567	3						
210415_RL#219_15g	91	Port Input	1	1096591	9806	3						
210415_RL#219_15g	91	Response	1	1096591	9806	3						
210415_RL#219_15g	91	Port Input	1	1096595	9810	5						
210415_RL#219_15g	91	Response	1	1096595	9810	5						
210415_RL#219_15g	91	Port Input	1	1097816	11032	3						
210415_RL#219_15g	91	Response	1	1097816	11032	3						
210415_RL#219_15g	91	Port Input	1	1097820	11036	3						
210415_RL#219_15g	91	Response	1	1097820	11036	3						
210415_RL#219_15g	91	Port Input	1	1099046	12262	4						
210415_RL#219_15g	91	Response	1	1099046	12262	4						
210415_RL#219_15g	91	Port Input	1	1099050	12266	4						
210415_RL#219_15g	91	Response	1	1099050	12266	4						
210415_RL#219_15g	91	Port Input	1	1100313	13528	3						
210415_RL#219_15g	91	Response	1	1100313	13528	3						
210415_RL#219_15g	91	Port Input	1	1100315	13531	3						
210415_RL#219_15g	91	Response	1	1100315	13531	3						
210415_RL#219_15g	91	Port Input	1	1101554	14770	3						
210415_RL#219_15g	91	Response	1	1101554	14770	3						
210415_RL#219_15g	91	Port Input	1	1102860	16076	4						
210415_RL#219_15g	91	Response	1	1102860	16076	4						
210415_RL#219_15g	91	Port Input	1	1104299	17515	3						
210415_RL#219_15g	91	Response	1	1104299	17515	3						
210415_RL#219_15g	91	Port Input	1	1104301	17517	3						
210415_RL#219_15g	91	Response	1	1104301	17517	3						
210415_RL#219_15g	91	Port Input	1	1105761	18977	3						
210415_RL#219_15g	91	Response	1	1105761	18977	3						
210415_RL#219_15g	91	Port Input	1	1105766	18982	3						
210415_RL#219_15g	91	Response	1	1105766	18982	3						
210415_RL#219_15g	92	Picture	3511	1106909	0	2	401	3	0	next	other	0
210415_RL#219_15g	92	Port Input	1	1107305	395	3						
210415_RL#219_15g	92	Response	1	1107305	395	3						
210415_RL#219_15g	92	Port Input	1	1107307	398	3						
210415_RL#219_15g	92	Response	1	1107307	398	3						
210415_RL#219_15g	93	Picture	666	1107310	0	2	20125	4	0	next	false_alarm	595
210415_RL#219_15g	93	Port Input	1	1108777	1467	3						
210415_RL#219_15g	93	Response	1	1108777	1467	3						
210415_RL#219_15g	93	Port Input	1	1108783	1473	3						
210415_RL#219_15g	93	Response	1	1108783	1473	3						
210415_RL#219_15g	93	Port Input	1	1110142	2832	3						
210415_RL#219_15g	93	Response	1	1110142	2832	3						
210415_RL#219_15g	93	Port Input	1	1110146	2836	3						
210415_RL#219_15g	93	Response	1	1110146	2836	3						
210415_RL#219_15g	93	Port Input	1	1111400	4090	3						
210415_RL#219_15g	93	Response	1	1111400	4090	3						
210415_RL#219_15g	93	Port Input	1	1112722	5412	4						
210415_RL#219_15g	93	Response	1	1112722	5412	4						
210415_RL#219_15g	93	Port Input	1	1114118	6808	3						
210415_RL#219_15g	93	Response	1	1114118	6808	3						
210415_RL#219_15g	93	Port Input	1	1114122	6812	3						
210415_RL#219_15g	93	Response	1	1114122	6812	3						
210415_RL#219_15g	93	Port Input	1	1115391	8081	3						
210415_RL#219_15g	93	Response	1	1115391	8081	3						
210415_RL#219_15g	93	Port Input	1	1116760	9450	3						
210415_RL#219_15g	93	Response	1	1116760	9450	3						
210415_RL#219_15g	94	Picture	777	1127435	0	2	20126	4	0	next	other	0
210415_RL#219_15g	94	Manual	1	1147449	20014	NA						
210415_RL#219_15g	95	Sound	211	1147565	4	2			0		other	0
210415_RL#219_15g	95	Port Input	1	1151353	3792	4						
210415_RL#219_15g	95	Response	1	1151353	3792	4						
210415_RL#219_15g	96	Picture	555	1152626	0	3	10129	5	0	next	false_alarm	621
210415_RL#219_15g	96	Port Input	1	1152798	173	3						
210415_RL#219_15g	96	Response	1	1152798	173	3						
210415_RL#219_15g	96	Port Input	1	1154279	1653	3						
210415_RL#219_15g	96	Response	1	1154279	1653	3						
210415_RL#219_15g	96	Port Input	1	1154283	1657	4						
210415_RL#219_15g	96	Response	1	1154283	1657	4						
210415_RL#219_15g	96	Port Input	1	1155865	3239	3						
210415_RL#219_15g	96	Response	1	1155865	3239	3						
210415_RL#219_15g	96	Port Input	1	1157550	4924	3						
210415_RL#219_15g	96	Response	1	1157550	4924	3						
210415_RL#219_15g	96	Port Input	1	1157556	4930	3						
210415_RL#219_15g	96	Response	1	1157556	4930	3						
210415_RL#219_15g	96	Port Input	1	1159169	6543	3						
210415_RL#219_15g	96	Response	1	1159169	6543	3						
210415_RL#219_15g	96	Port Input	1	1159173	6548	3						
210415_RL#219_15g	96	Response	1	1159173	6548	3						
210415_RL#219_15g	96	Port Input	1	1160952	8326	3						
210415_RL#219_15g	96	Response	1	1160952	8326	3						
210415_RL#219_15g	96	Port Input	1	1160957	8332	3						
210415_RL#219_15g	96	Response	1	1160957	8332	3						
210415_RL#219_15g	96	Port Input	1	1162717	10091	4						
210415_RL#219_15g	96	Response	1	1162717	10091	4						
210415_RL#219_15g	97	Picture	10	1162755	0	3	1466	5	0	next	hit	644
210415_RL#219_15g	97	Port Input	1	1164189	1434	3						
210415_RL#219_15g	97	Response	1	1164189	1434	3						
210415_RL#219_15g	98	Picture	351	1164221	0	2	267	4	0	next	other	0
210415_RL#219_15g	99	Picture	1	1164488	0	3	20125	5	0	next	false_alarm	648
210415_RL#219_15g	99	Port Input	1	1165778	1290	4						
210415_RL#219_15g	99	Response	1	1165778	1290	4						
210415_RL#219_15g	99	Port Input	1	1166860	2372	3						
210415_RL#219_15g	99	Response	1	1166860	2372	3						
210415_RL#219_15g	99	Port Input	1	1168037	3549	3						
210415_RL#219_15g	99	Response	1	1168037	3549	3						
210415_RL#219_15g	99	Port Input	1	1168042	3553	3						
210415_RL#219_15g	99	Response	1	1168042	3553	3						
210415_RL#219_15g	99	Port Input	1	1169362	4874	3						
210415_RL#219_15g	99	Response	1	1169362	4874	3						
210415_RL#219_15g	99	Port Input	1	1170857	6369	4						
210415_RL#219_15g	99	Response	1	1170857	6369	4						
210415_RL#219_15g	99	Port Input	1	1172421	7933	3						
210415_RL#219_15g	99	Response	1	1172421	7933	3						
210415_RL#219_15g	99	Port Input	1	1172426	7938	3						
210415_RL#219_15g	99	Response	1	1172426	7938	3						
210415_RL#219_15g	99	Port Input	1	1174023	9535	4						
210415_RL#219_15g	99	Response	1	1174023	9535	4						
210415_RL#219_15g	99	Port Input	1	1176174	11686	4						
210415_RL#219_15g	99	Response	1	1176174	11686	4						
210415_RL#219_15g	100	Picture	3511	1184613	0	3	400	4	0	next	other	0
210415_RL#219_15g	101	Picture	666	1185014	0	2	20125	4	0	next	other	0
210415_RL#219_15g	102	Picture	777	1205139	0	2	20125	5	0	next	other	0
210415_RL#219_15g	102	Manual	2	1225150	20011	NA						
210415_RL#219_15g	103	Sound	212	1225269	4	3			0		other	0
210415_RL#219_15g	104	Picture	555	1230329	0	2	10130	4	0	next	other	0
210415_RL#219_15g	105	Picture	10	1240459	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	106	Picture	411	1260584	0	2	533	4	0	next	other	0
210415_RL#219_15g	107	Picture	666	1261117	0	2	20127	4	0	next	other	0
210415_RL#219_15g	108	Picture	777	1281244	0	2	20126	4	0	next	other	0
210415_RL#219_15g	108	Manual	1	1301254	20011	NA						
210415_RL#219_15g	109	Sound	212	1301373	4	2			0		other	0
210415_RL#219_15g	110	Picture	555	1306434	0	3	10130	5	0	next	other	0
210415_RL#219_15g	111	Picture	10	1316564	0	3	20124	5	0	next	miss	0
210415_RL#219_15g	112	Picture	411	1336688	0	3	534	4	0	next	other	0
210415_RL#219_15g	113	Picture	666	1337222	0	2	20125	4	0	next	other	0
210415_RL#219_15g	114	Picture	777	1357348	0	2	20126	4	0	next	other	0
210415_RL#219_15g	114	Manual	1	1377361	20014	NA						
210415_RL#219_15g	115	Sound	211	1377477	4	2			0		other	0
210415_RL#219_15g	116	Picture	555	1382538	0	2	10129	4	0	next	false_alarm	688
210415_RL#219_15g	116	Port Input	1	1382573	34	3						
210415_RL#219_15g	116	Response	1	1382573	34	3						
210415_RL#219_15g	116	Port Input	1	1382577	38	3						
210415_RL#219_15g	116	Response	1	1382577	38	3						
210415_RL#219_15g	116	Port Input	1	1383954	1416	4						
210415_RL#219_15g	116	Response	1	1383954	1416	4						
210415_RL#219_15g	116	Port Input	1	1385606	3068	3						
210415_RL#219_15g	116	Response	1	1385606	3068	3						
210415_RL#219_15g	116	Port Input	1	1388244	5706	4						
210415_RL#219_15g	116	Response	1	1388244	5706	4						
210415_RL#219_15g	116	Port Input	1	1390017	7479	3						
210415_RL#219_15g	116	Response	1	1390017	7479	3						
210415_RL#219_15g	116	Port Input	1	1391694	9156	4						
210415_RL#219_15g	116	Response	1	1391694	9156	4						
210415_RL#219_15g	117	Picture	10	1392668	0	2	533	4	0	next	hit	703
210415_RL#219_15g	117	Port Input	1	1393161	494	3						
210415_RL#219_15g	117	Response	1	1393161	494	3						
210415_RL#219_15g	118	Picture	351	1393200	0	2	266	4	0	next	other	0
210415_RL#219_15g	119	Picture	1	1393466	0	3	20127	4	0	next	false_alarm	707
210415_RL#219_15g	119	Port Input	1	1394625	1159	4						
210415_RL#219_15g	119	Response	1	1394625	1159	4						
210415_RL#219_15g	119	Port Input	1	1394632	1165	4						
210415_RL#219_15g	119	Response	1	1394632	1165	4						
210415_RL#219_15g	119	Port Input	1	1395769	2302	3						
210415_RL#219_15g	119	Response	1	1395769	2302	3						
210415_RL#219_15g	119	Port Input	1	1396894	3428	3						
210415_RL#219_15g	119	Response	1	1396894	3428	3						
210415_RL#219_15g	119	Port Input	1	1398150	4684	3						
210415_RL#219_15g	119	Response	1	1398150	4684	3						
210415_RL#219_15g	119	Port Input	1	1399389	5923	3						
210415_RL#219_15g	119	Response	1	1399389	5923	3						
210415_RL#219_15g	119	Port Input	1	1400621	7155	3						
210415_RL#219_15g	119	Response	1	1400621	7155	3						
210415_RL#219_15g	119	Port Input	1	1401892	8425	4						
210415_RL#219_15g	119	Response	1	1401892	8425	4						
210415_RL#219_15g	119	Port Input	1	1403234	9768	4						
210415_RL#219_15g	119	Response	1	1403234	9768	4						
210415_RL#219_15g	119	Port Input	1	1403239	9772	3						
210415_RL#219_15g	119	Response	1	1403239	9772	3						
210415_RL#219_15g	119	Port Input	1	1404634	11168	4						
210415_RL#219_15g	119	Response	1	1404634	11168	4						
210415_RL#219_15g	120	Picture	3511	1413594	0	2	399	4	0	next	other	0
210415_RL#219_15g	121	Picture	666	1413993	0	3	20125	4	0	next	other	0
210415_RL#219_15g	122	Picture	777	1434118	0	2	20125	4	0	next	other	0
210415_RL#219_15g	122	Manual	2	1454129	20011	NA						
210415_RL#219_15g	123	Sound	212	1454247	4	2			0		other	0
210415_RL#219_15g	124	Picture	555	1459308	0	2	10131	4	0	next	other	0
210415_RL#219_15g	125	Picture	10	1469439	0	2	20124	4	0	next	miss	0
210415_RL#219_15g	126	Picture	411	1489563	0	2	400	4	0	next	other	0
210415_RL#219_15g	127	Picture	666	1489963	0	2	20126	4	0	next	other	0
210415_RL#219_15g	128	Picture	777	1510089	0	2	20125	5	0	next	other	0
210415_RL#219_15g	128	Manual	1	1530100	20011	NA						
210415_RL#219_15g	129	Sound	212	1530219	4	2			0		other	0
210415_RL#219_15g	130	Picture	555	1535280	0	2	10129	4	0	next	other	0
210415_RL#219_15g	131	Picture	10	1545409	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	132	Picture	411	1565534	0	3	534	4	0	next	other	0
210415_RL#219_15g	133	Picture	666	1566069	0	2	20126	3	0	next	other	0
210415_RL#219_15g	134	Picture	777	1586195	0	2	20124	4	0	next	other	0
210415_RL#219_15g	134	Manual	1	1606208	20014	NA						
210415_RL#219_15g	135	Sound	211	1606323	4	2			0		other	0
210415_RL#219_15g	135	Port Input	1	1611073	4754	4						
210415_RL#219_15g	135	Response	1	1611073	4754	4						
210415_RL#219_15g	135	Port Input	1	1611076	4757	4						
210415_RL#219_15g	135	Response	1	1611076	4757	4						
210415_RL#219_15g	136	Picture	555	1611384	0	3	10130	5	0	next	false_alarm	753
210415_RL#219_15g	136	Port Input	1	1612406	1022	3						
210415_RL#219_15g	136	Response	1	1612406	1022	3						
210415_RL#219_15g	136	Port Input	1	1612410	1026	3						
210415_RL#219_15g	136	Response	1	1612410	1026	3						
210415_RL#219_15g	136	Port Input	1	1613997	2614	3						
210415_RL#219_15g	136	Response	1	1613997	2614	3						
210415_RL#219_15g	136	Port Input	1	1614000	2616	3						
210415_RL#219_15g	136	Response	1	1614000	2616	3						
210415_RL#219_15g	136	Port Input	1	1615577	4194	3						
210415_RL#219_15g	136	Response	1	1615577	4194	3						
210415_RL#219_15g	136	Port Input	1	1617131	5748	4						
210415_RL#219_15g	136	Response	1	1617131	5748	4						
210415_RL#219_15g	136	Port Input	1	1618781	7398	3						
210415_RL#219_15g	136	Response	1	1618781	7398	3						
210415_RL#219_15g	136	Port Input	1	1618784	7400	4						
210415_RL#219_15g	136	Response	1	1618784	7400	4						
210415_RL#219_15g	136	Port Input	1	1620224	8840	4						
210415_RL#219_15g	136	Response	1	1620224	8840	4						
210415_RL#219_15g	137	Picture	10	1621514	0	2	267	4	0	next	hit	772
210415_RL#219_15g	137	Port Input	1	1621642	129	3						
210415_RL#219_15g	137	Response	1	1621642	129	3						
210415_RL#219_15g	137	Port Input	1	1621647	133	6						
210415_RL#219_15g	137	Response	1	1621647	133	6						
210415_RL#219_15g	138	Picture	351	1621781	0	2	265	4	0	next	other	0
210415_RL#219_15g	139	Picture	1	1622046	0	3	20127	5	0	next	false_alarm	778
210415_RL#219_15g	139	Port Input	1	1622966	920	3						
210415_RL#219_15g	139	Response	1	1622966	920	3						
210415_RL#219_15g	139	Port Input	1	1624006	1960	3						
210415_RL#219_15g	139	Response	1	1624006	1960	3						
210415_RL#219_15g	139	Port Input	1	1624010	1964	3						
210415_RL#219_15g	139	Response	1	1624010	1964	3						
210415_RL#219_15g	139	Port Input	1	1625255	3209	4						
210415_RL#219_15g	139	Response	1	1625255	3209	4						
210415_RL#219_15g	139	Port Input	1	1626480	4434	3						
210415_RL#219_15g	139	Response	1	1626480	4434	3						
210415_RL#219_15g	139	Port Input	1	1627700	5654	3						
210415_RL#219_15g	139	Response	1	1627700	5654	3						
210415_RL#219_15g	139	Port Input	1	1628910	6865	3						
210415_RL#219_15g	139	Response	1	1628910	6865	3						
210415_RL#219_15g	139	Port Input	1	1630194	8148	4						
210415_RL#219_15g	139	Response	1	1630194	8148	4						
